SP;GD;NUM_BP;DROPPED_PAIRS;SEQS
Zonotrichia_capensis;0.0222121533817917;79;12;5
Zonotrichia_leucophrys;0.000222025261383716;24;88;24
Zoothera_andromedae;0;0;0;2
Zoothera_camaronensis;0.0114702815432742;11;0;2
Zoothera_citrina;0.0409826427510800;1178;0;9
Zoothera_crossleyi;0.0146163215590743;12;0;2
Zoothera_dauma;0.0113495989785432;971;0;13
Zoothera_dixoni;0.0319652248912612;294;0;5
Zoothera_erythronota;0.00101112234580384;1;0;2
Zoothera_gurneyi;0.0160588491685680;40;0;3
Zoothera_heinei;0.00300601202404810;3;0;2
Zoothera_lunulata;0.0424179557702055;115;0;3
Zoothera_marginata;0.00901803607214429;9;0;2
Zoothera_mollissima;0.0234060444121231;3478;34;19
Zoothera_naevia;0.00262933503352435;8;0;3
Zoothera_princei;0.000806451612903226;3;0;4
Zoothera_schistacea;0.0110220440881764;11;0;2
Zoothera_sibirica;0.000334672021419009;1;0;3
Zoothera_talaseae;0.00300601202404810;3;0;2
Zosterops_abyssinicus;0.00689389203607031;1113;226;24
Zosterops_atricapilla;0.00331125827814570;1;4;3
Zosterops_borbonicus;0;0;6;4
Zosterops_chloronothus;0.00321543408360129;1;0;2
Zosterops_erythropleurus;0.00210101010101010;26;20;7
Zosterops_explorator;0.00327868852459016;1;0;2
Zosterops_ficedulinus;0.00344827586206897;1;0;2
Zosterops_flavifrons;0.0303436760698161;14851;0;57
Zosterops_griseovirescens;0.00344827586206897;1;0;2
Zosterops_inornatus;0;0;0;3
Zosterops_japonicus;0.0456749778609273;9166;172;25
Zosterops_lateralis;0.00649383528436087;1473;156;41
Zosterops_luteus;0.0277595628415301;127;0;6
Zosterops_maderaspatanus;0.0104653861262423;356;90;18
Zosterops_mayottensis;0.00321889153960516;3;0;3
Zosterops_minutus;0;0;0;2
Zosterops_modestus;0;0;0;2
Zosterops_montanus;0;0;0;2
Zosterops_mouroniensis;0;0;0;3
Zosterops_nigrorum;0.0213935138640716;75;12;5
Zosterops_olivaceus;0;0;0;2
Zosterops_pallidus;0.00782594127161075;37;16;6
Zosterops_palpebrosus;0.0295576207389496;6502;928;45
Zosterops_poliogastrus;0.00862106910767463;522;46;13
Zosterops_rennellianus;0;0;0;2
Zosterops_senegalensis;0.0315333502681022;24795;776;50
Zosterops_xanthochroa;0.000596125186289121;10;0;11
