ACC_NUM,JETZ_NEW,RED_LIST_JETZ.2017.,NOTES,GENE,NUM_BP,NEW_NAME_PHYLO,ORDER,OscSubOsc,FAMILY
GU644598.1,Myiomela albiventris,EN,"",cytochrome b,1067,,PASSERIFORMES,Passeri,Muscicapidae
GU644599.1,Myiomela albiventris,EN,"",cytochrome b,1067,,PASSERIFORMES,Passeri,Muscicapidae
GU644600.1,Myiomela albiventris,EN,"",cytochrome b,1067,,PASSERIFORMES,Passeri,Muscicapidae
GU644601.1,Myiomela albiventris,EN,"",cytochrome b,1067,,PASSERIFORMES,Passeri,Muscicapidae
GU644602.1,Myiomela albiventris,EN,"",cytochrome b,1067,,PASSERIFORMES,Passeri,Muscicapidae
GU644603.1,Myiomela albiventris,EN,"",cytochrome b,1067,,PASSERIFORMES,Passeri,Muscicapidae
GU644604.1,Myiomela albiventris,EN,"",cytochrome b,1067,,PASSERIFORMES,Passeri,Muscicapidae
KJ456204.1,Brachypteryx hyperythra,NT,"",cytochrome b,1143,,PASSERIFORMES,Passeri,Turdidae
HM633263.1,Brachypteryx leucophrys,LC,"",cytochrome b,1076,,PASSERIFORMES,Passeri,Turdidae
HM633264.1,Brachypteryx montana,LC,"",cytochrome b,1076,,PASSERIFORMES,Passeri,Turdidae
KJ456205.1,Brachypteryx montana,LC,"",cytochrome b,1026,,PASSERIFORMES,Passeri,Turdidae
KJ456303.1,Brachypteryx stellata,LC,"",cytochrome b,1053,,PASSERIFORMES,Passeri,Turdidae
AF306868.1,Brachyramphus brevirostris,NT,"",cytochrome b,330,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
AF306869.1,Brachyramphus brevirostris,NT,"",cytochrome b,330,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
AF306870.1,Brachyramphus brevirostris,NT,"",cytochrome b,330,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U37289.1,Brachyramphus brevirostris,NT,"",cytochrome b,1045,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U63058.1,Brachyramphus brevirostris,NT,"",cytochrome b,1044,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U63059.1,Brachyramphus brevirostris,NT,"",cytochrome b,1044,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U63060.1,Brachyramphus brevirostris,NT,"",cytochrome b,1044,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U63061.1,Brachyramphus brevirostris,NT,"",cytochrome b,1044,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
AF306871.1,Brachyramphus marmoratus,EN,"",cytochrome b,330,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
AF306872.1,Brachyramphus marmoratus,EN,"",cytochrome b,330,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U37290.1,Brachyramphus marmoratus,EN,"",cytochrome b,1045,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U37291.1,Brachyramphus marmoratus,EN,"",cytochrome b,1045,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U63044.1,Brachyramphus marmoratus,EN,"",cytochrome b,1044,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U63045.1,Brachyramphus marmoratus,EN,"",cytochrome b,1044,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U63046.1,Brachyramphus marmoratus,EN,"",cytochrome b,1044,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U63047.1,Brachyramphus marmoratus,EN,"",cytochrome b,1044,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U63048.1,Brachyramphus marmoratus,EN,"",cytochrome b,1044,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U63049.1,Brachyramphus marmoratus,EN,"",cytochrome b,1044,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U63050.1,Brachyramphus marmoratus,EN,"",cytochrome b,1044,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U63051.1,Brachyramphus marmoratus,EN,"",cytochrome b,1044,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U63052.1,Brachyramphus marmoratus,EN,"",cytochrome b,1044,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U63053.1,Brachyramphus marmoratus,EN,"",cytochrome b,1044,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U63054.1,Brachyramphus marmoratus,EN,"",cytochrome b,1044,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U63055.1,Brachyramphus marmoratus,EN,"",cytochrome b,1044,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U63056.1,Brachyramphus marmoratus,EN,"",cytochrome b,1044,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
HM072000.1,Brachyramphus perdix,NT,"",cytochrome b,1036,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
U63057.1,Brachyramphus perdix,NT,"",cytochrome b,1044,,CHARADRIIFORMES,NONPASSERIFORMES,Alcidae
AY329450.1,Bradornis infuscatus,LC,"",cytochrome b,995,,PASSERIFORMES,Passeri,Muscicapidae
KU192795.1,Bradornis infuscatus,LC,"",cytochrome b,995,,PASSERIFORMES,Passeri,Muscicapidae
AY329463.1,Bradornis mariquensis,LC,"",cytochrome b,998,,PASSERIFORMES,Passeri,Muscicapidae
HM633325.1,Bradornis mariquensis,LC,"",cytochrome b,1075,,PASSERIFORMES,Passeri,Muscicapidae
KU192796.1,Bradornis mariquensis,LC,"",cytochrome b,995,,PASSERIFORMES,Passeri,Muscicapidae
HM633395.1,Bradornis microrhynchus,LC,"",cytochrome b,1075,,PASSERIFORMES,Passeri,Muscicapidae
KU192797.1,Bradornis microrhynchus,LC,"",cytochrome b,990,,PASSERIFORMES,Passeri,Muscicapidae
KU192798.1,Bradornis pallidus,LC,"",cytochrome b,658,,PASSERIFORMES,Passeri,Muscicapidae
HQ706132.1,Bradypterus alishanensis,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
HQ706133.2,Bradypterus alishanensis,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
HQ706159.1,Bradypterus baboecala,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
FJ883053.1,Bradypterus baboecala,LC,"",cytochrome b,1143,,PASSERIFORMES,Passeri,Sylviidae
DQ008473.1,Bradypterus baboecala,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
HQ706163.1,Bradypterus bangwaensis,NT,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
AY958225.1,Bradypterus barratti,LC,"",cytochrome b,603,,PASSERIFORMES,Passeri,Sylviidae
AY958226.1,Bradypterus barratti,LC,"",cytochrome b,603,,PASSERIFORMES,Passeri,Sylviidae
AY958230.1,Bradypterus carpalis,LC,"",cytochrome b,537,,PASSERIFORMES,Passeri,Sylviidae
HQ706162.1,Bradypterus carpalis,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
DQ367925.1,Bradypterus castaneus,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Sylviidae
JX398901.1,Bradypterus caudatus,LC,"",cytochrome b,1143,,PASSERIFORMES,Passeri,Sylviidae
HQ706140.1,Bradypterus caudatus,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
AY124541.1,Bradypterus cinnamomeus,LC,"",cytochrome b,1143,,PASSERIFORMES,Passeri,Sylviidae
HQ706166.1,Bradypterus cinnamomeus,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
DQ367931.1,Bradypterus davidi,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Sylviidae
DQ367932.1,Bradypterus davidi,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Sylviidae
DQ367933.1,Bradypterus davidi,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Sylviidae
DQ367934.1,Bradypterus davidi,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Sylviidae
DQ367935.1,Bradypterus davidi,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Sylviidae
HQ706141.1,Bradypterus davidi,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
HQ706142.1,Bradypterus davidi,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
HQ706161.1,Bradypterus graueri,EN,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
AY958227.1,Bradypterus lopezi,LC,"",cytochrome b,603,,PASSERIFORMES,Passeri,Sylviidae
HQ706165.1,Bradypterus lopezi,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
HQ706143.1,Bradypterus luteoventris,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
HQ706144.1,Bradypterus luteoventris,LC,"",cytochrome b,942,,PASSERIFORMES,Passeri,Sylviidae
HQ706145.1,Bradypterus luteoventris,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
HQ706174.1,Bradypterus major,NT,"",cytochrome b,711,,PASSERIFORMES,Passeri,Sylviidae
AY958228.1,Bradypterus sylvaticus,VU,"",cytochrome b,603,,PASSERIFORMES,Passeri,Sylviidae
AY958229.1,Bradypterus sylvaticus,VU,"",cytochrome b,603,,PASSERIFORMES,Passeri,Sylviidae
DQ008474.2,Bradypterus tacsanowskius,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Sylviidae
HQ333037.1,Bradypterus tacsanowskius,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
HQ706146.1,Bradypterus tacsanowskius,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
DQ367928.1,Bradypterus thoracicus,LC,Different Name,cytochrome b,1073,,PASSERIFORMES,Passeri,Sylviidae
DQ367929.1,Bradypterus thoracicus,LC,Different Name,cytochrome b,1073,,PASSERIFORMES,Passeri,Sylviidae
DQ367930.1,Bradypterus thoracicus,LC,Different Name,cytochrome b,1073,,PASSERIFORMES,Passeri,Sylviidae
KJ456206.1,Bradypterus thoracicus,LC,Different Name,cytochrome b,1143,,PASSERIFORMES,Passeri,Sylviidae
AY958231.1,Bradypterus victorini,LC,"",cytochrome b,603,,PASSERIFORMES,Passeri,Sylviidae
EU585628.1,Branta bernicla,LC,"",cytochrome b,1045,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HM063580.1,Branta bernicla,LC,"",cytochrome b,1065,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
AY072595.1,Branta bernicla,LC,"",cytochrome b,307,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
AY072596.1,Branta bernicla,LC,"",cytochrome b,307,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
AF173768.1,Branta canadensis,LC,"",cytochrome b,306,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
AY072585.1,Branta canadensis,LC,"",cytochrome b,307,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
DQ019124.1,Branta canadensis,LC,"",cytochrome b,16760,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
EU585629.1,Branta canadensis,LC,"",cytochrome b,1045,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
JF303668.1,Branta canadensis,LC,"",cytochrome b,176,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
U46469.1,Branta canadensis,LC,"",cytochrome b,307,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
AY072586.1,Branta canadensis,LC,"",cytochrome b,307,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
AY072592.1,Branta hutchinsii,LC,"",cytochrome b,307,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901149.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901152.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901155.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901156.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901157.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901158.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901159.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901161.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901162.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901163.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901164.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901165.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901166.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901168.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901169.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901170.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901171.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901172.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901173.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901174.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
HQ901175.1,Branta hutchinsii,LC,"",cytochrome b,120,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
AY072591.1,Branta hutchinsii,LC,"",cytochrome b,307,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
AY072593.1,Branta hutchinsii,LC,"",cytochrome b,307,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
AY072594.1,Branta leucopsis,LC,"",cytochrome b,307,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
EU585630.1,Branta leucopsis,LC,"",cytochrome b,1003,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
AY072597.1,Branta ruficollis,VU,"",cytochrome b,307,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
EU585631.1,Branta ruficollis,VU,"",cytochrome b,954,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
AY072588.1,Branta sandvicensis,VU,"",cytochrome b,305,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
AY072589.1,Branta sandvicensis,VU,"",cytochrome b,302,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
AY072590.1,Branta sandvicensis,VU,"",cytochrome b,307,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
EU585632.1,Branta sandvicensis,VU,"",cytochrome b,1022,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
DQ143281.1,Brotogeris chiriri,LC,"",cytochrome b,888,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652855.1,Brotogeris chiriri,LC,"",cytochrome b,922,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652856.1,Brotogeris chiriri,LC,"",cytochrome b,1076,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652857.1,Brotogeris chiriri,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652858.1,Brotogeris chiriri,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652859.1,Brotogeris chiriri,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652876.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652877.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652878.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652879.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652880.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652881.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652882.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652883.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652884.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652885.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652886.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652887.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652888.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652889.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652890.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652891.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652892.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652893.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652894.1,Brotogeris chrysoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652866.1,Brotogeris cyanoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652867.1,Brotogeris cyanoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652868.1,Brotogeris cyanoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652869.1,Brotogeris cyanoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652870.1,Brotogeris cyanoptera,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652871.1,Brotogeris cyanoptera,LC,"",cytochrome b,1123,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652872.1,Brotogeris cyanoptera,LC,"",cytochrome b,1122,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652873.1,Brotogeris cyanoptera,LC,"",cytochrome b,1023,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652874.1,Brotogeris cyanoptera,LC,"",cytochrome b,922,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652875.1,Brotogeris cyanoptera,LC,"",cytochrome b,1076,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
HM627323.1,Brotogeris cyanoptera,LC,"",cytochrome b,17369,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652903.1,Brotogeris jugularis,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652904.1,Brotogeris jugularis,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652905.1,Brotogeris jugularis,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652906.1,Brotogeris jugularis,LC,"",cytochrome b,970,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652907.1,Brotogeris jugularis,LC,"",cytochrome b,962,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652908.1,Brotogeris jugularis,LC,"",cytochrome b,957,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652909.1,Brotogeris jugularis,LC,"",cytochrome b,955,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652910.1,Brotogeris jugularis,LC,"",cytochrome b,962,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
JX877360.1,Brotogeris jugularis,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
AF346360.1,Brotogeris pyrrhoptera,EN,"",cytochrome b,908,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
AF346361.1,Brotogeris pyrrhoptera,EN,"",cytochrome b,948,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
AF346362.1,Brotogeris pyrrhoptera,EN,"",cytochrome b,686,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652860.1,Brotogeris pyrrhoptera,EN,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652861.1,Brotogeris pyrrhoptera,EN,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652862.1,Brotogeris pyrrhoptera,EN,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652863.1,Brotogeris pyrrhoptera,EN,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652864.1,Brotogeris pyrrhoptera,EN,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652865.1,Brotogeris pyrrhoptera,EN,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652895.1,Brotogeris sanctithomae,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652896.1,Brotogeris sanctithomae,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652897.1,Brotogeris sanctithomae,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652898.1,Brotogeris sanctithomae,LC,"",cytochrome b,1074,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652899.1,Brotogeris sanctithomae,LC,"",cytochrome b,1076,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652900.1,Brotogeris sanctithomae,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652901.1,Brotogeris sanctithomae,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652902.1,Brotogeris sanctithomae,LC,"",cytochrome b,1076,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652848.1,Brotogeris tirica,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652849.1,Brotogeris tirica,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
AF370776.1,Brotogeris versicolurus,LC,"",cytochrome b,1023,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
AF370777.1,Brotogeris versicolurus,LC,"",cytochrome b,1023,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652850.1,Brotogeris versicolurus,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652851.1,Brotogeris versicolurus,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652852.1,Brotogeris versicolurus,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652853.1,Brotogeris versicolurus,LC,"",cytochrome b,1140,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
FJ652854.1,Brotogeris versicolurus,LC,"",cytochrome b,1082,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
AY005216.1,Arremon torquatus,LC,"",cytochrome b,849,,PASSERIFORMES,Passeri,Emberizidae
AY329451.1,Bubalornis niger,LC,"",cytochrome b,974,,PASSERIFORMES,Passeri,Ploceidae
AJ003842.1,Bubo africanus,LC,"",cytochrome b,300,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
AJ003843.1,Bubo africanus,LC,"",cytochrome b,300,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
AJ003844.1,Bubo africanus,LC,"",cytochrome b,300,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
AJ003845.1,Bubo africanus,LC,"",cytochrome b,300,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
AJ003950.1,Bubo africanus,LC,"",cytochrome b,1041,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
AJ003951.1,Bubo africanus,LC,"",cytochrome b,1041,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
AJ003952.1,Bubo africanus,LC,"",cytochrome b,1041,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
AJ003846.1,Bubo ascalaphus,LC,"",cytochrome b,300,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
AJ003953.1,Bubo ascalaphus,LC,"",cytochrome b,1041,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
EU348976.1,Bubo ascalaphus,LC,"",cytochrome b,1041,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
AJ003847.1,Bubo bengalensis,LC,"",cytochrome b,300,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
AJ003848.1,Bubo bengalensis,LC,"",cytochrome b,300,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
AJ003954.1,Bubo bengalensis,LC,"",cytochrome b,1041,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
AB741537.1,Ketupa blakistoni,EN,"",cytochrome b,1140,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
LC099101.1,Ketupa blakistoni,EN,"",cytochrome b,19483,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
LC099102.1,Ketupa blakistoni,EN,"",cytochrome b,14876,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
LC099103.1,Ketupa blakistoni,EN,"",cytochrome b,19488,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
LC099104.1,Ketupa blakistoni,EN,"",cytochrome b,19484,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
LC099105.1,Ketupa blakistoni,EN,"",cytochrome b,19377,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
LC099106.1,Ketupa blakistoni,EN,"",cytochrome b,19379,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
LC099107.1,Ketupa blakistoni,EN,"",cytochrome b,13523,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
EU348977.1,Bubo capensis,LC,"",cytochrome b,1036,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
EU348978.1,Bubo capensis,LC,"",cytochrome b,1041,,STRIGIFORMES,NONPASSERIFORMES,Strigidae
